date,order_channel,total_orders,total_customers,total_qty_kg,gross_sales,discount_amount,delivery_fee,tax_amount,net_sales,created_at,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
2025-09-08,Mobile App,86,72,277.31,13528.54,486.29,1406.84,787.28,11635.410000000002,2025-12-10 10:48:49,,,,
2025-09-08,WhatsApp,56,53,407.03,20821.12,490.58,602.24,1229.77,19728.3,2025-12-10 10:48:49,,,,
2025-09-09,Website,116,108,530.13,25047.54,2444.43,1408.02,1264.42,21195.09,2025-12-10 10:48:49,,,,
2025-09-09,Mobile App,106,83,556.63,29454.23,1038.06,1448.34,1188.58,26967.83,2025-12-10 10:48:49,,,,
2025-09-09,WhatsApp,82,53,270.6,9386.88,306.93,1288.72,494.38,7791.23,2025-12-10 10:48:49,,,,
2025-09-10,Website,188,121,379.95,19423.21,884.43,367.35,1093.41,18171.43,2025-12-10 10:48:49,,,,
2025-09-10,Mobile App,185,175,399.97,9853.58,978.69,1452.69,558.64,7422.2,2025-12-10 10:48:49,,,,
2025-09-10,WhatsApp,94,83,716.59,36095.5,1960.98,312.26,1489.0,33822.26,2025-12-10 10:48:49,,,,
2025-09-11,Website,114,89,375.62,9766.46,501.64,1496.1,436.52,7768.719999999999,2025-12-10 10:48:49,,,,
2025-09-11,Mobile App,84,64,540.02,30657.46,1011.35,544.83,1767.32,29101.28,2025-12-10 10:48:49,,,,
2025-09-11,WhatsApp,101,94,603.46,14326.64,1273.19,375.51,766.02,12677.939999999999,2025-12-10 10:48:49,,,,
2025-09-12,Website,86,65,347.35,17852.29,1579.62,1238.95,873.4,15033.720000000001,2025-12-10 10:48:49,,,,
2025-09-12,Mobile App,105,78,156.12,5010.71,239.31,984.49,293.13,3786.91,2025-12-10 10:48:49,,,,
2025-09-12,WhatsApp,191,124,294.06,15860.64,772.99,301.34,905.38,14786.31,2025-12-10 10:48:49,,,,
2025-09-13,Website,188,165,211.98,6039.54,420.79,1302.84,252.5,4315.91,2025-12-10 10:48:49,,,,
2025-09-13,Mobile App,143,100,211.59,4568.76,309.79,1193.18,258.75,3065.79,2025-12-10 10:48:49,,,,
2025-09-13,WhatsApp,140,121,789.17,41556.8,3120.8,739.85,1967.36,37696.15,2025-12-10 10:48:49,,,,
2025-09-14,Website,50,33,203.72,7983.17,178.81,814.52,323.66,6989.84,2025-12-10 10:48:49,,,,
2025-09-14,Mobile App,152,112,163.92,9258.26,432.09,877.17,527.58,7949.0,2025-12-10 10:48:49,,,,
2025-09-14,WhatsApp,57,38,130.23,6056.13,524.12,1366.62,337.61,4165.39,2025-12-10 10:48:49,,,,
2025-09-15,Website,155,134,511.45,27786.23,2739.33,533.44,1240.79,24513.46,2025-12-10 10:48:49,,,,
2025-09-15,Mobile App,77,52,589.57,28681.73,2664.94,669.51,1529.8,25347.28,2025-12-10 10:48:49,,,,
2025-09-15,WhatsApp,233,215,714.92,34177.39,2508.05,1137.57,1893.49,30531.77,2025-12-10 10:48:49,,,,
2025-09-16,Website,128,81,725.62,15675.4,799.81,1106.25,803.8,13769.34,2025-12-10 10:48:49,,,,
2025-09-16,Mobile App,60,54,279.77,13701.31,299.69,966.39,763.84,12435.23,2025-12-10 10:48:49,,,,
2025-09-16,WhatsApp,235,160,733.76,19269.97,581.08,1390.29,918.75,17298.600000000002,2025-12-10 10:48:49,,,,
2025-09-17,Website,116,103,777.79,27880.66,2409.56,1124.89,1220.52,24346.21,2025-12-10 10:48:49,,,,
2025-09-17,Mobile App,52,35,264.29,12958.98,470.15,791.5,686.11,11697.33,2025-12-10 10:48:49,,,,
2025-09-17,WhatsApp,136,104,537.64,10880.54,856.51,953.44,621.02,9070.59,2025-12-10 10:48:49,,,,
2025-09-18,Website,85,72,570.62,24402.3,2233.4,1185.01,1075.27,20983.89,2025-12-10 10:48:49,,,,
2025-09-18,Mobile App,43,26,281.55,13005.69,1206.47,1483.38,675.82,10315.84,2025-12-10 10:48:49,,,,
2025-09-18,WhatsApp,46,39,505.54,21694.05,443.35,745.76,1216.64,20504.94,2025-12-10 10:48:49,,,,
2025-09-19,Website,92,82,714.83,20421.25,1285.69,455.11,1076.14,18680.45,2025-12-10 10:48:49,,,,
2025-09-19,Mobile App,203,159,640.49,25447.5,674.39,1496.3,1467.57,23276.81,2025-12-10 10:48:49,,,,
2025-09-19,WhatsApp,175,137,706.9,36962.03,808.6,932.32,1720.65,35221.11,2025-12-10 10:48:49,,,,
2025-09-20,Website,99,88,123.49,6512.18,358.18,497.89,302.98,5656.110000000001,2025-12-10 10:48:49,,,,
2025-09-20,Mobile App,93,73,409.42,13788.27,794.68,597.39,646.87,12396.2,2025-12-10 10:48:49,,,,
2025-09-20,WhatsApp,194,176,357.19,20245.02,1711.91,485.67,1082.63,18047.440000000002,2025-12-10 10:48:49,,,,
2025-09-21,Website,154,101,183.6,9995.01,202.88,874.95,500.03,8917.18,2025-12-10 10:48:49,,,,
2025-09-21,Mobile App,53,48,449.02,11670.05,490.04,1355.79,473.8,9824.22,2025-12-10 10:48:49,,,,
2025-09-21,WhatsApp,118,105,104.95,4796.32,445.7,1393.11,239.78,2957.5099999999998,2025-12-10 10:48:49,,,,
2025-09-22,Website,90,60,152.25,4952.44,368.14,1397.6,214.65,3186.7,2025-12-10 10:48:49,,,,
2025-09-22,Mobile App,92,68,209.06,12360.05,699.68,1302.82,626.91,10357.55,2025-12-10 10:48:49,,,,
2025-09-22,WhatsApp,49,38,286.5,14169.15,891.42,491.52,611.61,12786.21,2025-12-10 10:48:49,,,,
2025-09-23,Website,246,190,261.29,14875.67,1282.05,1153.75,741.67,12439.869999999999,2025-12-10 10:48:49,,,,
2025-09-23,Mobile App,123,107,433.66,15982.84,1256.94,1419.08,758.47,13306.82,2025-12-10 10:48:49,,,,
2025-09-23,WhatsApp,66,55,277.25,6085.93,357.75,973.07,333.9,4755.110000000001,2025-12-10 10:48:49,,,,
2025-09-24,Website,52,49,326.77,10094.41,903.12,1015.8,517.92,8175.49,2025-12-10 10:48:49,,,,
2025-09-24,Mobile App,212,198,705.31,33890.07,1890.54,738.28,1384.41,31261.25,2025-12-10 10:48:49,,,,
2025-09-24,WhatsApp,133,92,277.9,12224.03,311.25,620.82,662.56,11291.960000000001,2025-12-10 10:48:49,,,,
2025-09-25,Website,138,127,518.8,12244.94,492.91,1282.63,600.84,10469.4,2025-12-10 10:48:49,,,,
2025-09-25,Mobile App,243,213,436.16,15767.35,1132.03,863.84,658.4,13771.48,2025-12-10 10:48:49,,,,
2025-09-25,WhatsApp,66,49,404.83,20200.35,1859.31,1336.79,887.06,17004.25,2025-12-10 10:48:49,,,,
2025-09-26,Website,177,167,410.84,16745.71,635.88,406.39,845.44,15703.439999999999,2025-12-10 10:48:49,,,,
2025-09-26,Mobile App,209,195,767.44,25205.22,664.26,1085.93,1189.59,23455.030000000002,2025-12-10 10:48:49,,,,
2025-09-26,WhatsApp,152,96,155.09,3397.57,201.66,1467.53,139.96,1728.38,2025-12-10 10:48:49,,,,
2025-09-27,Website,206,167,469.46,11748.83,676.54,1143.04,599.91,9929.25,2025-12-10 10:48:49,,,,
2025-09-27,Mobile App,39,32,249.08,12548.18,906.42,397.06,656.67,11244.7,2025-12-10 10:48:49,,,,
2025-09-27,WhatsApp,165,156,493.09,21129.4,1732.28,1283.65,1084.03,18113.47,2025-12-10 10:48:49,,,,
2025-09-28,Website,68,49,596.48,13483.07,967.25,1433.45,672.7,11082.369999999999,2025-12-10 10:48:49,,,,
2025-09-28,Mobile App,54,32,279.07,14947.04,824.03,1188.58,857.37,12934.43,2025-12-10 10:48:49,,,,
2025-09-28,WhatsApp,130,119,418.26,8480.44,591.34,528.54,448.32,7360.56,2025-12-10 10:48:49,,,,
2025-09-29,Website,195,170,704.76,25870.1,1681.11,865.37,1378.66,23323.62,2025-12-10 10:48:49,,,,
2025-09-29,Mobile App,243,163,229.01,9569.6,774.11,1123.92,389.34,7671.57,2025-12-10 10:48:49,,,,
2025-09-29,WhatsApp,79,54,553.94,32959.05,3204.01,1400.74,1877.37,28354.300000000003,2025-12-10 10:48:49,,,,
2025-09-30,Website,200,125,275.21,11675.19,572.14,861.96,686.84,10241.09,2025-12-10 10:48:49,,,,
2025-09-30,Mobile App,111,87,452.74,21876.87,479.3,1084.67,1004.33,20312.899999999998,2025-12-10 10:48:49,,,,
2025-09-30,WhatsApp,244,219,768.3,16405.06,1462.4,1278.31,799.49,13664.350000000002,2025-12-10 10:48:49,,,,
2025-10-01,Website,81,58,729.2,27258.6,1629.25,1330.32,1252.13,24299.03,2025-12-10 10:48:49,,,,
2025-10-01,Mobile App,158,104,562.34,15270.88,810.49,1348.15,864.17,13112.239999999998,2025-12-10 10:48:49,,,,
2025-10-01,WhatsApp,116,99,298.67,12516.3,655.34,1385.35,565.39,10475.609999999999,2025-12-10 10:48:49,,,,
2025-10-02,Website,87,63,777.08,42933.99,1349.28,1077.03,2074.13,40507.68,2025-12-10 10:48:49,,,,
2025-10-02,Mobile App,237,175,279.92,13898.15,1028.5,1175.09,625.44,11694.56,2025-12-10 10:48:49,,,,
2025-10-02,WhatsApp,201,163,264.15,12167.06,960.71,729.86,529.44,10476.49,2025-12-10 10:48:49,,,,
2025-10-03,Website,122,114,476.48,15134.59,839.49,686.75,896.45,13608.35,2025-12-10 10:48:49,,,,
2025-10-03,Mobile App,214,129,727.02,42818.46,3441.82,779.82,2536.9,38596.82,2025-12-10 10:48:49,,,,
2025-10-03,WhatsApp,220,150,455.97,22484.51,867.49,1391.27,940.32,20225.75,2025-12-10 10:48:49,,,,
2025-10-04,Website,175,125,695.62,22948.16,1646.69,1343.6,1174.84,19957.87,2025-12-10 10:48:49,,,,
2025-10-04,Mobile App,163,124,479.44,10578.54,380.74,1084.82,471.82,9112.980000000001,2025-12-10 10:48:49,,,,
2025-10-04,WhatsApp,171,140,630.2,29426.83,1549.04,703.12,1422.69,27174.670000000002,2025-12-10 10:48:49,,,,
2025-10-05,Website,187,165,219.65,6825.38,305.52,342.1,371.61,6177.76,2025-12-10 10:48:49,,,,
2025-10-05,Mobile App,130,113,628.03,19499.93,1220.08,742.33,1151.76,17537.52,2025-12-10 10:48:49,,,,
2025-10-05,WhatsApp,101,87,762.82,45235.25,3969.29,316.13,2588.5,40949.83,2025-12-10 10:48:49,,,,
2025-10-06,Website,172,116,510.56,23867.39,1041.62,1466.12,1031.65,21359.65,2025-12-10 10:48:49,,,,
2025-10-06,Mobile App,168,114,454.04,10359.1,319.33,408.54,600.4,9631.23,2025-12-10 10:48:49,,,,
2025-10-06,WhatsApp,158,134,353.87,12593.69,651.47,320.36,623.44,11621.86,2025-12-10 10:48:49,,,,
2025-10-07,Website,128,104,267.74,12221.93,1042.04,454.99,540.72,10724.9,2025-12-10 10:48:49,,,,
2025-10-07,Mobile App,153,93,215.1,8081.85,677.11,490.19,409.01,6914.55,2025-12-10 10:48:49,,,,
2025-10-07,WhatsApp,232,152,494.59,21974.24,1433.56,1405.37,1220.0,19135.31,2025-12-10 10:48:49,,,,
2025-10-08,Website,109,69,740.2,39822.61,2158.86,1104.7,1672.7,36559.05,2025-12-10 10:48:49,,,,
2025-10-08,Mobile App,169,156,647.21,23159.81,524.31,1279.63,1003.7,21355.870000000003,2025-12-10 10:48:49,,,,
2025-10-08,WhatsApp,85,61,157.22,7120.86,474.53,465.54,395.09,6180.79,2025-12-10 10:48:49,,,,
2025-10-09,Website,230,179,574.43,13112.78,340.99,1451.15,579.11,11320.640000000001,2025-12-10 10:48:49,,,,
2025-10-09,Mobile App,226,136,771.04,39936.13,3396.26,922.69,1697.76,35617.17999999999,2025-12-10 10:48:49,,,,
2025-10-09,WhatsApp,90,63,414.68,13277.96,301.49,308.6,586.98,12667.869999999999,2025-12-10 10:48:49,,,,
2025-10-10,Website,202,178,759.93,26272.81,1211.93,1421.22,1052.79,23639.66,2025-12-10 10:48:49,,,,
2025-10-10,Mobile App,121,88,449.84,14432.32,340.76,1407.66,615.42,12683.9,2025-12-10 10:48:49,,,,
2025-10-10,WhatsApp,168,144,366.14,15246.13,1322.86,1150.38,826.36,12772.89,2025-12-10 10:48:49,,,,
2025-10-11,Website,104,90,716.07,36579.77,3131.12,1278.61,1736.45,32170.039999999997,2025-12-10 10:48:49,,,,
2025-10-11,Mobile App,120,75,601.45,26632.14,2021.57,313.98,1211.41,24296.59,2025-12-10 10:48:49,,,,
2025-10-11,WhatsApp,48,29,629.0,37508.16,3243.97,1085.08,2086.63,33179.11,2025-12-10 10:48:49,,,,
2025-10-12,Website,84,54,207.76,11527.47,628.8,1174.92,687.2,9723.75,2025-12-10 10:48:49,,,,
2025-10-12,Mobile App,59,41,460.49,13293.64,359.99,1079.54,680.46,11854.109999999999,2025-12-10 10:48:49,,,,
2025-10-12,WhatsApp,74,47,231.55,6416.84,296.24,1049.93,366.45,5070.67,2025-12-10 10:48:49,,,,
2025-10-13,Website,118,94,239.97,9781.5,685.22,495.03,407.39,8601.25,2025-12-10 10:48:49,,,,
2025-10-13,Mobile App,128,112,387.72,15056.24,1343.26,484.66,740.73,13228.32,2025-12-10 10:48:49,,,,
2025-10-13,WhatsApp,162,142,252.6,5306.02,146.14,1455.35,278.73,3704.5300000000007,2025-12-10 10:48:49,,,,
2025-10-14,Website,62,38,686.5,35924.15,1257.42,674.58,1797.86,33992.15,2025-12-10 10:48:49,,,,
2025-10-14,Mobile App,178,147,290.07,16031.01,1045.17,1285.79,663.09,13700.05,2025-12-10 10:48:49,,,,
2025-10-14,WhatsApp,53,47,637.75,17954.42,720.66,775.75,828.51,16458.01,2025-12-10 10:48:49,,,,
2025-10-15,Website,76,54,423.45,18678.85,464.83,896.87,873.96,17317.149999999998,2025-12-10 10:48:49,,,,
2025-10-15,Mobile App,206,146,161.69,9475.91,734.28,602.63,521.83,8139.0,2025-12-10 10:48:49,,,,
2025-10-15,WhatsApp,171,150,730.13,14880.26,953.44,1363.25,849.26,12563.57,2025-12-10 10:48:49,,,,
2025-10-16,Website,96,61,509.2,11312.35,1078.63,1313.16,557.29,8920.560000000001,2025-12-10 10:48:49,,,,
2025-10-16,Mobile App,220,201,308.16,8979.49,520.95,1163.34,493.15,7295.2,2025-12-10 10:48:49,,,,
2025-10-16,WhatsApp,100,94,585.43,12492.29,1068.34,1438.84,723.16,9985.11,2025-12-10 10:48:49,,,,
2025-10-17,Website,129,103,660.01,31592.63,1090.85,516.44,1334.98,29985.34,2025-12-10 10:48:49,,,,
2025-10-17,Mobile App,92,63,196.04,5028.28,163.91,831.06,296.04,4033.31,2025-12-10 10:48:49,,,,
2025-10-17,WhatsApp,218,173,430.74,11747.62,729.85,992.29,501.61,10025.480000000001,2025-12-10 10:48:49,,,,
2025-10-18,Website,116,82,451.01,11527.32,1094.73,862.15,670.05,9570.439999999999,2025-12-10 10:48:49,,,,
2025-10-18,Mobile App,183,154,275.74,11163.34,973.24,404.81,452.72,9785.29,2025-12-10 10:48:49,,,,
2025-10-18,WhatsApp,68,44,286.24,10892.09,950.35,584.25,524.87,9357.49,2025-12-10 10:48:49,,,,
2025-10-19,Website,182,136,233.93,12101.34,1135.54,1487.68,692.61,9478.119999999999,2025-12-10 10:48:49,,,,
2025-10-19,Mobile App,183,157,550.23,21791.89,1526.71,1432.64,1054.92,18832.54,2025-12-10 10:48:49,,,,
2025-10-19,WhatsApp,93,57,751.53,18095.36,1002.27,675.49,806.48,16417.600000000002,2025-12-10 10:48:49,,,,
2025-10-20,Website,200,185,750.22,28559.09,674.79,1260.61,1218.93,26623.69,2025-12-10 10:48:49,,,,
2025-10-20,Mobile App,108,84,487.31,29112.85,2625.73,744.62,1578.3,25742.5,2025-12-10 10:48:49,,,,
2025-10-20,WhatsApp,168,151,146.72,8537.44,436.82,401.12,481.87,7699.5,2025-12-10 10:48:49,,,,
2025-10-21,Website,123,112,541.85,20548.62,1071.05,683.95,822.83,18793.62,2025-12-10 10:48:49,,,,
2025-10-21,Mobile App,131,115,333.4,6778.14,299.9,1067.22,332.27,5411.02,2025-12-10 10:48:49,,,,
2025-10-21,WhatsApp,106,71,249.9,12351.05,1064.58,1386.92,576.04,9899.55,2025-12-10 10:48:49,,,,
2025-10-22,Website,40,26,651.98,20924.27,1927.89,1129.13,877.54,17867.25,2025-12-10 10:48:49,,,,
2025-10-22,Mobile App,185,117,323.66,7193.97,498.93,907.7,312.21,5787.34,2025-12-10 10:48:49,,,,
2025-10-22,WhatsApp,113,100,432.69,10022.32,677.5,1488.55,414.3,7856.2699999999995,2025-12-10 10:48:49,,,,
2025-10-23,Website,136,91,415.16,12424.75,1040.15,424.37,647.19,10960.23,2025-12-10 10:48:49,,,,
2025-10-23,Mobile App,97,70,771.52,31842.58,1931.72,899.03,1542.29,29011.83,2025-12-10 10:48:49,,,,
2025-10-23,WhatsApp,164,138,725.48,17530.98,1385.72,1010.41,898.35,15134.849999999999,2025-12-10 10:48:49,,,,
2025-10-24,Website,167,138,292.71,12082.79,923.44,330.48,506.71,10828.87,2025-12-10 10:48:49,,,,
2025-10-24,Mobile App,52,41,501.61,25667.91,1073.51,936.13,1302.28,23658.27,2025-12-10 10:48:49,,,,
2025-10-24,WhatsApp,43,31,428.26,18605.03,886.1,521.86,904.29,17197.07,2025-12-10 10:48:49,,,,
2025-10-25,Website,167,111,606.14,30431.44,2826.92,499.96,1318.48,27104.559999999998,2025-12-10 10:48:49,,,,
2025-10-25,Mobile App,82,55,245.7,9879.8,615.37,1468.99,575.48,7795.439999999999,2025-12-10 10:48:49,,,,
2025-10-25,WhatsApp,110,76,797.51,37000.47,820.72,922.73,1703.5,35257.020000000004,2025-12-10 10:48:49,,,,
2025-10-26,Website,109,77,541.57,13420.11,400.75,637.97,668.05,12381.390000000001,2025-12-10 10:48:49,,,,
2025-10-26,Mobile App,58,47,594.72,17169.58,798.98,772.31,928.99,15598.29,2025-12-10 10:48:49,,,,
2025-10-26,WhatsApp,194,126,696.6,32034.59,2200.21,1166.47,1391.73,28667.91,2025-12-10 10:48:49,,,,
2025-10-27,Website,121,74,322.28,8574.46,606.09,1183.46,414.9,6784.909999999999,2025-12-10 10:48:49,,,,
2025-10-27,Mobile App,204,178,175.58,4622.38,361.53,384.0,230.18,3876.8500000000004,2025-12-10 10:48:49,,,,
2025-10-27,WhatsApp,236,175,303.28,10849.83,965.03,451.95,583.21,9432.85,2025-12-10 10:48:49,,,,
2025-10-28,Website,172,105,222.66,5378.31,482.56,314.74,277.53,4581.01,2025-12-10 10:48:49,,,,
2025-10-28,Mobile App,224,203,253.74,14996.0,1339.53,875.35,632.89,12781.119999999999,2025-12-10 10:48:49,,,,
2025-10-28,WhatsApp,113,84,170.39,7073.74,388.33,381.73,355.31,6303.68,2025-12-10 10:48:49,,,,
2025-10-29,Website,70,45,716.97,22314.95,1866.63,730.73,1220.95,19717.59,2025-12-10 10:48:49,,,,
2025-10-29,Mobile App,116,96,385.89,21899.97,533.73,891.71,977.49,20474.530000000002,2025-12-10 10:48:49,,,,
2025-10-29,WhatsApp,123,95,445.3,24564.02,606.67,1167.61,1452.77,22789.74,2025-12-10 10:48:49,,,,
2025-10-30,Website,108,73,606.26,31500.45,2517.41,1125.73,1862.53,27857.31,2025-12-10 10:48:49,,,,
2025-10-30,Mobile App,221,143,596.05,26425.77,1794.31,1057.08,1142.53,23574.38,2025-12-10 10:48:49,,,,
2025-10-30,WhatsApp,104,72,383.0,21208.19,1956.08,755.37,852.3,18496.739999999998,2025-12-10 10:48:49,,,,
2025-10-31,Website,219,152,789.64,35088.69,1087.39,511.14,1419.2,33490.16,2025-12-10 10:48:49,,,,
2025-10-31,Mobile App,158,116,359.61,16493.22,1187.63,1380.8,948.74,13924.79,2025-12-10 10:48:49,,,,
2025-10-31,WhatsApp,196,142,640.87,19401.64,1317.21,1073.15,877.53,17011.28,2025-12-10 10:48:49,,,,
2025-11-01,Website,35,28,797.02,37581.05,2180.56,381.27,2074.13,35019.22,2025-12-10 10:48:49,,,,
2025-11-01,Mobile App,144,111,271.91,8995.35,807.65,765.43,535.72,7422.27,2025-12-10 10:48:49,,,,
2025-11-01,WhatsApp,130,80,351.9,20447.89,847.6,1349.3,961.05,18250.989999999998,2025-12-10 10:48:49,,,,
2025-11-02,Website,177,120,433.1,16191.3,449.81,1488.44,725.4,14253.05,2025-12-10 10:48:49,,,,
2025-11-02,Mobile App,115,73,526.82,27508.23,2481.46,703.28,1391.88,24323.489999999998,2025-12-10 10:48:49,,,,
2025-11-02,WhatsApp,126,105,355.4,8922.09,821.55,765.42,528.11,7335.120000000001,2025-12-10 10:48:49,,,,
2025-11-03,Website,168,103,767.83,25904.43,746.23,1048.77,1296.22,24109.43,2025-12-10 10:48:49,,,,
2025-11-03,Mobile App,174,120,526.26,30151.75,1015.61,1102.07,1249.53,28034.07,2025-12-10 10:48:49,,,,
2025-11-03,WhatsApp,94,74,240.65,10205.71,646.84,903.14,414.14,8655.73,2025-12-10 10:48:49,,,,
2025-11-04,Website,201,127,712.1,30756.5,2841.37,376.4,1563.72,27538.73,2025-12-10 10:48:49,,,,
2025-11-04,Mobile App,116,74,508.36,21394.02,705.83,734.68,879.15,19953.510000000002,2025-12-10 10:48:49,,,,
2025-11-04,WhatsApp,191,116,328.65,12576.7,563.37,732.79,542.28,11280.54,2025-12-10 10:48:49,,,,
2025-11-05,Website,224,141,683.32,30174.6,1459.22,1472.41,1604.56,27242.969999999998,2025-12-10 10:48:49,,,,
2025-11-05,Mobile App,71,43,658.36,21781.84,1743.94,1233.85,1268.12,18804.05,2025-12-10 10:48:49,,,,
2025-11-05,WhatsApp,78,59,673.23,30164.28,2002.0,1000.77,1681.3,27161.51,2025-12-10 10:48:49,,,,
2025-11-06,Website,147,121,668.81,18077.43,779.81,538.3,972.0,16759.32,2025-12-10 10:48:49,,,,
2025-11-06,Mobile App,182,169,396.02,11631.61,280.23,534.72,568.02,10816.66,2025-12-10 10:48:49,,,,
2025-11-06,WhatsApp,88,74,195.36,6183.44,214.73,1378.45,345.57,4590.259999999999,2025-12-10 10:48:49,,,,
2025-11-07,Website,167,124,315.75,17584.22,1543.33,359.12,847.96,15681.77,2025-12-10 10:48:49,,,,
2025-11-07,Mobile App,98,81,103.03,3207.68,131.79,1061.4,150.01,2014.4899999999998,2025-12-10 10:48:49,,,,
2025-11-07,WhatsApp,152,132,256.69,11489.88,502.49,457.96,464.37,10529.429999999998,2025-12-10 10:48:49,,,,
2025-11-08,Website,123,116,591.63,15644.8,1170.27,1310.22,749.74,13164.31,2025-12-10 10:48:49,,,,
2025-11-08,Mobile App,87,58,543.61,15273.02,1166.54,867.68,741.72,13238.800000000001,2025-12-10 10:48:49,,,,
2025-11-08,WhatsApp,141,112,313.27,6941.12,503.55,1055.33,299.86,5382.24,2025-12-10 10:48:49,,,,
2025-11-09,Website,62,37,551.13,18827.34,1180.27,608.05,927.22,17039.02,2025-12-10 10:48:49,,,,
2025-11-09,Mobile App,136,96,212.59,4403.82,339.42,757.09,212.73,3307.3099999999995,2025-12-10 10:48:49,,,,
2025-11-09,WhatsApp,145,108,547.49,28975.02,2422.37,1387.57,1512.66,25165.08,2025-12-10 10:48:49,,,,
2025-11-10,Website,147,129,710.21,42438.26,4078.83,739.9,2339.68,37619.53,2025-12-10 10:48:49,,,,
2025-11-10,Mobile App,181,165,384.02,20537.5,1147.57,659.57,883.14,18730.36,2025-12-10 10:48:49,,,,
2025-11-10,WhatsApp,216,145,291.61,12119.13,624.63,1162.49,720.52,10332.009999999998,2025-12-10 10:48:49,,,,
2025-11-11,Website,194,166,657.86,23423.58,975.93,871.21,1204.47,21576.440000000002,2025-12-10 10:48:49,,,,
2025-11-11,Mobile App,85,56,407.11,15494.97,842.81,1205.56,847.49,13446.599999999999,2025-12-10 10:48:49,,,,
2025-11-11,WhatsApp,53,41,690.89,20663.07,1896.94,740.17,1078.22,18025.96,2025-12-10 10:48:49,,,,
2025-11-12,Website,195,134,580.09,30427.45,1422.73,1185.23,1520.45,27819.49,2025-12-10 10:48:49,,,,
2025-11-12,Mobile App,229,215,477.49,17423.97,535.35,1294.05,956.22,15594.570000000002,2025-12-10 10:48:49,,,,
2025-11-12,WhatsApp,233,211,287.09,16962.12,1099.74,436.36,852.95,15426.019999999999,2025-12-10 10:48:49,,,,
2025-11-13,Website,229,209,697.62,37141.43,1353.38,917.4,1602.99,34870.65,2025-12-10 10:48:49,,,,
2025-11-13,Mobile App,165,143,629.32,33772.35,1487.79,527.0,1509.44,31757.559999999998,2025-12-10 10:48:49,,,,
2025-11-13,WhatsApp,162,141,409.76,22237.88,1345.13,632.27,890.39,20260.48,2025-12-10 10:48:49,,,,
2025-11-14,Website,116,77,241.97,10486.26,823.72,473.1,442.97,9189.44,2025-12-10 10:48:49,,,,
2025-11-14,Mobile App,148,119,399.1,9311.12,740.1,686.06,554.43,7884.960000000001,2025-12-10 10:48:49,,,,
2025-11-14,WhatsApp,124,106,455.37,17617.68,959.71,619.29,770.1,16038.68,2025-12-10 10:48:49,,,,
2025-11-15,Website,101,64,602.56,21109.31,1232.41,608.76,1263.68,19268.14,2025-12-10 10:48:49,,,,
2025-11-15,Mobile App,203,156,427.04,8845.63,523.63,334.73,488.3,7987.2699999999995,2025-12-10 10:48:49,,,,
2025-11-15,WhatsApp,156,98,632.1,14456.51,754.38,974.06,746.15,12728.07,2025-12-10 10:48:49,,,,
2025-11-16,Website,208,152,657.5,16192.82,496.52,1230.5,684.03,14465.8,2025-12-10 10:48:49,,,,
2025-11-16,Mobile App,127,107,261.14,14973.43,522.17,491.19,766.73,13960.07,2025-12-10 10:48:49,,,,
2025-11-16,WhatsApp,128,77,131.75,3114.26,308.88,894.14,150.3,1911.2400000000002,2025-12-10 10:48:49,,,,
2025-11-17,Website,224,201,496.13,13610.43,465.61,317.23,623.02,12827.59,2025-12-10 10:48:49,,,,
2025-11-17,Mobile App,114,79,450.02,25784.76,2322.33,632.95,1219.28,22829.48,2025-12-10 10:48:49,,,,
2025-11-17,WhatsApp,106,83,262.6,5567.99,183.26,1183.09,273.46,4201.639999999999,2025-12-10 10:48:49,,,,
2025-11-18,Website,106,73,663.38,33835.22,3097.27,1088.8,1794.66,29649.15,2025-12-10 10:48:49,,,,
2025-11-18,Mobile App,118,97,548.62,30591.87,1603.77,464.59,1356.46,28523.51,2025-12-10 10:48:49,,,,
2025-11-18,WhatsApp,231,186,714.77,23652.8,2085.06,1112.96,1032.86,20454.78,2025-12-10 10:48:49,,,,
2025-11-19,Website,207,146,365.04,15110.6,1300.08,909.96,797.76,12900.560000000001,2025-12-10 10:48:49,,,,
2025-11-19,Mobile App,144,108,701.86,26339.28,1895.8,1462.56,1275.86,22980.92,2025-12-10 10:48:49,,,,
2025-11-19,WhatsApp,141,131,245.37,6511.58,154.85,1259.28,375.14,5097.45,2025-12-10 10:48:49,,,,
2025-11-20,Website,214,177,108.98,6125.3,132.9,1406.5,292.57,4585.9,2025-12-10 10:48:49,,,,
2025-11-20,Mobile App,85,54,238.68,12321.53,932.48,1074.92,558.24,10314.130000000001,2025-12-10 10:48:49,,,,
2025-11-20,WhatsApp,61,41,123.34,5791.57,145.92,320.6,253.17,5325.049999999999,2025-12-10 10:48:49,,,,
