date,customer_type,total_orders,total_qty_kg,gross_sales,discount_amount,tax_amount,net_sales,created_at,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
2025-08-24,Caterer,15,1002.83,16123.4,1041.81,768.41,15081.59,2025-12-02 10:46:16,,,,
2025-08-25,HORECA,10,1092.16,26637.94,2554.1,1200.32,24083.84,2025-12-02 10:46:16,,,,
2025-08-25,Wholesaler,18,603.92,9360.66,526.03,479.03,8834.63,2025-12-02 10:46:16,,,,
2025-08-25,Retail Chain,15,966.77,21662.18,1627.47,1073.65,20034.71,2025-12-02 10:46:16,,,,
2025-08-25,Caterer,6,821.54,13337.89,1167.62,626.41,12170.27,2025-12-02 10:46:16,,,,
2025-08-26,HORECA,25,629.96,12828.73,1182.17,653.78,11646.56,2025-12-02 10:46:16,,,,
2025-08-26,Wholesaler,18,1126.46,24481.24,2138.62,1345.1,22342.620000000003,2025-12-02 10:46:16,,,,
2025-08-26,Retail Chain,30,550.85,9777.72,655.62,489.22,9122.099999999999,2025-12-02 10:46:16,,,,
2025-08-26,Caterer,10,270.89,4985.09,450.89,253.38,4534.2,2025-12-02 10:46:16,,,,
2025-08-27,HORECA,14,1084.45,26471.92,2318.2,1283.7,24153.719999999998,2025-12-02 10:46:16,,,,
2025-08-27,Wholesaler,22,519.14,11973.32,742.98,654.65,11230.34,2025-12-02 10:46:16,,,,
2025-08-27,Retail Chain,11,419.71,8647.78,740.35,430.3,7907.43,2025-12-02 10:46:16,,,,
2025-08-27,Caterer,9,276.85,5124.92,401.77,232.87,4723.15,2025-12-02 10:46:16,,,,
2025-08-28,HORECA,7,239.51,5816.02,425.35,289.11,5390.67,2025-12-02 10:46:16,,,,
2025-08-28,Wholesaler,6,344.34,6016.89,587.28,328.31,5429.610000000001,2025-12-02 10:46:16,,,,
2025-08-28,Retail Chain,6,726.57,10936.75,574.16,545.69,10362.59,2025-12-02 10:46:16,,,,
2025-08-28,Caterer,13,1053.43,17415.4,1633.06,804.06,15782.340000000002,2025-12-02 10:46:16,,,,
2025-08-29,HORECA,18,1174.61,29245.99,1900.97,1594.84,27345.02,2025-12-02 10:46:16,,,,
2025-08-29,Wholesaler,14,690.34,10971.48,839.26,540.32,10132.22,2025-12-02 10:46:16,,,,
2025-08-29,Retail Chain,21,788.74,17979.36,1491.92,858.73,16487.440000000002,2025-12-02 10:46:16,,,,
2025-08-29,Caterer,30,587.12,12529.7,959.24,645.76,11570.460000000001,2025-12-02 10:46:16,,,,
2025-08-30,HORECA,7,404.95,7142.06,457.99,385.56,6684.070000000001,2025-12-02 10:46:16,,,,
2025-08-30,Wholesaler,15,284.48,5095.53,444.07,266.85,4651.46,2025-12-02 10:46:16,,,,
2025-08-30,Retail Chain,18,494.37,9881.77,933.57,494.69,8948.2,2025-12-02 10:46:16,,,,
2025-08-30,Caterer,19,1091.56,24007.55,1483.35,1175.57,22524.2,2025-12-02 10:46:16,,,,
2025-08-31,HORECA,6,778.25,14105.67,1067.98,690.28,13037.69,2025-12-02 10:46:16,,,,
2025-08-31,Wholesaler,6,981.96,20137.38,1564.13,1045.62,18573.25,2025-12-02 10:46:16,,,,
2025-08-31,Retail Chain,28,631.25,9563.06,740.98,448.28,8822.08,2025-12-02 10:46:16,,,,
2025-08-31,Caterer,7,248.91,5375.27,406.83,266.9,4968.4400000000005,2025-12-02 10:46:16,,,,
2025-09-01,HORECA,9,1181.17,22881.15,1521.3,1039.14,21359.850000000002,2025-12-02 10:46:16,,,,
2025-09-01,Wholesaler,15,281.23,6329.62,533.93,313.62,5795.69,2025-12-02 10:46:16,,,,
2025-09-01,Retail Chain,29,212.97,5091.86,486.13,253.29,4605.73,2025-12-02 10:46:16,,,,
2025-09-01,Caterer,14,963.11,21273.72,1614.72,958.46,19659.0,2025-12-02 10:46:16,,,,
2025-09-02,HORECA,16,376.48,9075.57,788.99,431.22,8286.58,2025-12-02 10:46:16,,,,
2025-09-02,Wholesaler,7,857.58,18687.28,1072.61,888.66,17614.67,2025-12-02 10:46:16,,,,
2025-09-02,Retail Chain,28,1137.27,26710.6,2592.83,1429.03,24117.769999999997,2025-12-02 10:46:16,,,,
2025-09-02,Caterer,12,791.79,18032.82,1580.23,952.78,16452.59,2025-12-02 10:46:16,,,,
2025-09-03,HORECA,11,1100.72,20837.3,1173.29,1088.45,19664.01,2025-12-02 10:46:16,,,,
2025-09-03,Wholesaler,26,238.2,4032.12,364.47,197.5,3667.6499999999996,2025-12-02 10:46:16,,,,
2025-09-03,Retail Chain,12,925.72,15016.48,1300.68,726.52,13715.8,2025-12-02 10:46:16,,,,
2025-09-03,Caterer,18,310.76,6709.37,576.27,303.39,6133.1,2025-12-02 10:46:16,,,,
2025-09-04,HORECA,17,483.17,7669.23,751.03,363.23,6918.2,2025-12-02 10:46:16,,,,
2025-09-04,Wholesaler,11,891.79,19165.48,1162.4,958.44,18003.079999999998,2025-12-02 10:46:16,,,,
2025-09-04,Retail Chain,15,519.84,12002.62,745.91,582.64,11256.710000000001,2025-12-02 10:46:16,,,,
2025-09-04,Caterer,30,410.89,8524.67,827.68,431.49,7696.99,2025-12-02 10:46:16,,,,
2025-09-05,HORECA,30,262.61,4203.44,395.39,224.85,3808.0499999999997,2025-12-02 10:46:16,,,,
2025-09-05,Wholesaler,16,201.36,3614.59,312.43,181.91,3302.1600000000003,2025-12-02 10:46:16,,,,
2025-09-05,Retail Chain,6,845.97,19050.17,1491.61,946.06,17558.559999999998,2025-12-02 10:46:16,,,,
2025-09-05,Caterer,12,946.53,22248.56,1973.12,1022.46,20275.440000000002,2025-12-02 10:46:16,,,,
2025-09-06,HORECA,22,953.62,23253.7,1478.75,1190.65,21774.95,2025-12-02 10:46:16,,,,
2025-09-06,Wholesaler,29,983.78,19817.17,1654.59,1021.78,18162.579999999998,2025-12-02 10:46:16,,,,
2025-09-06,Retail Chain,28,427.02,8207.82,608.87,398.83,7598.95,2025-12-02 10:46:16,,,,
2025-09-06,Caterer,24,520.91,12688.69,1259.74,687.68,11428.95,2025-12-02 10:46:16,,,,
2025-09-07,HORECA,7,939.74,17112.89,1466.17,937.15,15646.72,2025-12-02 10:46:16,,,,
2025-09-07,Wholesaler,11,555.67,12122.39,1026.61,636.89,11095.779999999999,2025-12-02 10:46:16,,,,
2025-09-07,Retail Chain,25,352.57,6466.5,638.0,346.82,5828.5,2025-12-02 10:46:16,,,,
2025-09-07,Caterer,30,1148.9,25006.38,1528.14,1164.62,23478.24,2025-12-02 10:46:16,,,,
2025-09-08,HORECA,5,346.83,6429.07,418.15,293.22,6010.92,2025-12-02 10:46:16,,,,
2025-09-08,Wholesaler,6,967.73,19848.29,1436.79,1042.8,18411.5,2025-12-02 10:46:16,,,,
2025-09-08,Retail Chain,13,510.96,7670.8,715.7,413.68,6955.1,2025-12-02 10:46:16,,,,
2025-09-08,Caterer,14,690.78,13056.0,926.5,677.9,12129.5,2025-12-02 10:46:16,,,,
2025-09-09,HORECA,22,483.04,9364.98,597.82,421.45,8767.16,2025-12-02 10:46:16,,,,
2025-09-09,Wholesaler,18,813.7,14370.87,912.99,711.37,13457.880000000001,2025-12-02 10:46:16,,,,
2025-09-09,Retail Chain,27,1004.74,21435.26,1669.27,1007.34,19765.989999999998,2025-12-02 10:46:16,,,,
2025-09-09,Caterer,12,268.43,5423.5,310.19,297.86,5113.31,2025-12-02 10:46:16,,,,
2025-09-10,HORECA,22,708.31,16924.76,1622.55,821.41,15302.21,2025-12-02 10:46:16,,,,
2025-09-10,Wholesaler,26,989.89,23353.85,1387.19,1063.27,21966.66,2025-12-02 10:46:16,,,,
2025-09-10,Retail Chain,15,803.7,14249.54,1273.09,745.83,12976.45,2025-12-02 10:46:16,,,,
2025-09-10,Caterer,17,288.08,6514.07,499.85,300.73,6014.219999999999,2025-12-02 10:46:16,,,,
2025-09-11,HORECA,22,932.6,23255.42,1370.08,1187.66,21885.339999999997,2025-12-02 10:46:16,,,,
2025-09-11,Wholesaler,22,724.02,15170.48,818.7,808.57,14351.779999999999,2025-12-02 10:46:16,,,,
2025-09-11,Retail Chain,12,295.23,6366.78,359.6,326.01,6007.179999999999,2025-12-02 10:46:16,,,,
2025-09-11,Caterer,6,609.43,14043.15,1022.38,642.07,13020.77,2025-12-02 10:46:16,,,,
2025-09-12,HORECA,9,934.89,15141.16,809.44,748.66,14331.72,2025-12-02 10:46:16,,,,
2025-09-12,Wholesaler,11,1158.77,23344.51,1515.12,1210.13,21829.39,2025-12-02 10:46:16,,,,
2025-09-12,Retail Chain,6,875.76,13644.24,1104.52,675.57,12539.72,2025-12-02 10:46:16,,,,
2025-09-12,Caterer,8,541.5,11987.21,1018.48,542.07,10968.73,2025-12-02 10:46:16,,,,
2025-09-13,HORECA,29,347.37,6960.28,601.28,324.56,6359.0,2025-12-02 10:46:16,,,,
2025-09-13,Wholesaler,12,1119.64,19298.32,1011.76,988.47,18286.56,2025-12-02 10:46:16,,,,
2025-09-13,Retail Chain,28,888.01,18941.46,1224.85,1007.78,17716.61,2025-12-02 10:46:16,,,,
2025-09-13,Caterer,25,387.16,7776.32,393.69,350.71,7382.63,2025-12-02 10:46:16,,,,
2025-09-14,HORECA,6,620.46,11565.87,877.8,599.76,10688.070000000002,2025-12-02 10:46:16,,,,
2025-09-14,Wholesaler,11,526.07,13124.81,1159.21,594.83,11965.599999999999,2025-12-02 10:46:16,,,,
2025-09-14,Retail Chain,29,672.17,12462.4,1201.61,572.72,11260.789999999999,2025-12-02 10:46:16,,,,
2025-09-14,Caterer,18,819.86,17461.31,1356.2,839.93,16105.11,2025-12-02 10:46:16,,,,
2025-09-15,HORECA,5,1005.39,21109.69,1280.36,1142.25,19829.329999999998,2025-12-02 10:46:16,,,,
2025-09-15,Wholesaler,26,570.31,11527.59,837.16,630.1,10690.43,2025-12-02 10:46:16,,,,
2025-09-15,Retail Chain,12,817.08,18822.43,1000.01,938.6,17822.420000000002,2025-12-02 10:46:16,,,,
2025-09-15,Caterer,8,478.45,7992.47,546.82,433.0,7445.650000000001,2025-12-02 10:46:16,,,,
2025-09-16,HORECA,26,1192.07,21970.26,1714.94,1093.34,20255.32,2025-12-02 10:46:16,,,,
2025-09-16,Wholesaler,22,388.06,9521.93,480.97,503.69,9040.960000000001,2025-12-02 10:46:16,,,,
2025-09-16,Retail Chain,19,376.89,7565.36,733.78,383.33,6831.58,2025-12-02 10:46:16,,,,
2025-09-16,Caterer,30,210.95,3184.23,186.86,172.78,2997.37,2025-12-02 10:46:16,,,,
2025-09-17,HORECA,19,1005.3,16585.34,1146.31,885.95,15439.03,2025-12-02 10:46:16,,,,
2025-09-17,Wholesaler,16,547.01,13147.48,844.37,595.24,12303.109999999999,2025-12-02 10:46:16,,,,
2025-09-17,Retail Chain,23,693.44,13797.27,753.03,730.22,13044.24,2025-12-02 10:46:16,,,,
2025-09-17,Caterer,12,1119.97,18983.08,1767.11,871.71,17215.97,2025-12-02 10:46:16,,,,
2025-09-18,HORECA,10,979.17,17881.36,1378.03,876.49,16503.33,2025-12-02 10:46:16,,,,
2025-09-18,Wholesaler,21,1176.66,27295.5,1642.34,1369.78,25653.16,2025-12-02 10:46:16,,,,
2025-09-18,Retail Chain,10,1146.71,17538.65,1467.71,945.14,16070.940000000002,2025-12-02 10:46:16,,,,
2025-09-18,Caterer,16,690.86,12211.55,763.2,553.21,11448.349999999999,2025-12-02 10:46:16,,,,
2025-09-19,HORECA,8,1072.94,20252.62,1382.15,1053.35,18870.469999999998,2025-12-02 10:46:16,,,,
2025-09-19,Wholesaler,14,289.8,5421.54,441.03,270.86,4980.51,2025-12-02 10:46:16,,,,
2025-09-19,Retail Chain,6,733.85,13064.13,924.77,663.49,12139.359999999999,2025-12-02 10:46:16,,,,
2025-09-19,Caterer,7,859.46,14614.56,1139.25,710.03,13475.31,2025-12-02 10:46:16,,,,
2025-09-20,HORECA,11,237.32,4227.77,380.09,211.06,3847.6800000000003,2025-12-02 10:46:16,,,,
2025-09-20,Wholesaler,22,421.45,9567.74,600.0,490.13,8967.74,2025-12-02 10:46:16,,,,
2025-09-20,Retail Chain,22,690.34,16834.93,1517.04,765.87,15317.89,2025-12-02 10:46:16,,,,
2025-09-20,Caterer,30,961.86,20313.98,1300.61,1069.43,19013.37,2025-12-02 10:46:16,,,,
2025-09-21,HORECA,15,802.63,14596.88,750.18,675.39,13846.699999999999,2025-12-02 10:46:16,,,,
2025-09-21,Wholesaler,17,1018.31,23217.93,2208.07,1110.42,21009.86,2025-12-02 10:46:16,,,,
2025-09-21,Retail Chain,13,241.84,6038.28,525.12,290.47,5513.16,2025-12-02 10:46:16,,,,
2025-09-21,Caterer,23,505.99,9757.97,905.01,486.28,8852.96,2025-12-02 10:46:16,,,,
2025-09-22,HORECA,22,774.45,12626.53,1128.42,584.9,11498.11,2025-12-02 10:46:16,,,,
2025-09-22,Wholesaler,17,1186.37,28954.53,1612.03,1426.73,27342.5,2025-12-02 10:46:16,,,,
2025-09-22,Retail Chain,28,708.92,15422.82,1270.54,812.22,14152.279999999999,2025-12-02 10:46:16,,,,
2025-09-22,Caterer,12,728.08,11567.7,931.24,609.17,10636.460000000001,2025-12-02 10:46:16,,,,
2025-09-23,HORECA,27,317.71,6033.39,337.11,291.93,5696.280000000001,2025-12-02 10:46:16,,,,
2025-09-23,Wholesaler,30,446.17,9574.1,772.12,494.1,8801.98,2025-12-02 10:46:16,,,,
2025-09-23,Retail Chain,10,1120.51,25772.54,2285.89,1372.45,23486.65,2025-12-02 10:46:16,,,,
2025-09-23,Caterer,22,721.14,13214.34,1219.38,646.39,11994.96,2025-12-02 10:46:16,,,,
2025-09-24,HORECA,9,748.74,14112.11,1318.84,653.32,12793.27,2025-12-02 10:46:16,,,,
2025-09-24,Wholesaler,25,935.72,15987.34,990.01,766.62,14997.33,2025-12-02 10:46:16,,,,
2025-09-24,Retail Chain,17,559.77,11277.02,795.89,554.48,10481.130000000001,2025-12-02 10:46:16,,,,
2025-09-24,Caterer,9,300.83,4595.33,257.12,244.31,4338.21,2025-12-02 10:46:16,,,,
2025-09-25,HORECA,13,402.01,8701.67,840.98,402.4,7860.6900000000005,2025-12-02 10:46:16,,,,
2025-09-25,Wholesaler,7,259.41,4633.7,404.61,221.08,4229.09,2025-12-02 10:46:16,,,,
2025-09-25,Retail Chain,27,408.86,6587.65,618.17,305.35,5969.48,2025-12-02 10:46:16,,,,
2025-09-25,Caterer,12,1054.24,26266.57,2231.75,1426.62,24034.82,2025-12-02 10:46:16,,,,
2025-09-26,HORECA,8,545.93,12296.69,1101.37,590.63,11195.32,2025-12-02 10:46:16,,,,
2025-09-26,Wholesaler,12,553.87,10126.22,534.0,553.07,9592.22,2025-12-02 10:46:16,,,,
2025-09-26,Retail Chain,19,754.27,13856.91,1294.81,628.99,12562.1,2025-12-02 10:46:16,,,,
2025-09-26,Caterer,26,599.7,12536.21,1209.97,627.91,11326.24,2025-12-02 10:46:16,,,,
2025-09-27,HORECA,9,408.85,7110.83,600.9,364.9,6509.93,2025-12-02 10:46:16,,,,
2025-09-27,Wholesaler,6,1053.85,17797.48,1034.79,906.6,16762.69,2025-12-02 10:46:16,,,,
2025-09-27,Retail Chain,14,780.79,13682.69,834.82,710.34,12847.87,2025-12-02 10:46:16,,,,
2025-09-27,Caterer,11,1066.6,20221.75,1145.05,918.02,19076.7,2025-12-02 10:46:16,,,,
2025-09-28,HORECA,29,339.93,7335.34,419.92,334.79,6915.42,2025-12-02 10:46:16,,,,
2025-09-28,Wholesaler,16,862.07,15847.79,1221.84,768.89,14625.95,2025-12-02 10:46:16,,,,
2025-09-28,Retail Chain,14,462.81,7281.19,580.78,366.06,6700.41,2025-12-02 10:46:16,,,,
2025-09-28,Caterer,8,1092.4,22508.6,1311.05,1041.01,21197.55,2025-12-02 10:46:16,,,,
2025-09-29,HORECA,29,673.61,15494.19,1104.89,791.78,14389.300000000001,2025-12-02 10:46:16,,,,
2025-09-29,Wholesaler,6,833.37,20246.83,2022.03,982.06,18224.800000000003,2025-12-02 10:46:16,,,,
2025-09-29,Retail Chain,9,576.71,11674.46,676.59,583.56,10997.869999999999,2025-12-02 10:46:16,,,,
2025-09-29,Caterer,8,454.06,9283.48,766.89,437.56,8516.59,2025-12-02 10:46:16,,,,
2025-09-30,HORECA,17,1185.47,26510.2,2484.96,1453.93,24025.24,2025-12-02 10:46:16,,,,
2025-09-30,Wholesaler,17,389.31,9623.97,610.59,476.47,9013.38,2025-12-02 10:46:16,,,,
2025-09-30,Retail Chain,7,288.12,4589.34,247.8,219.9,4341.54,2025-12-02 10:46:16,,,,
2025-09-30,Caterer,7,509.1,9248.92,834.3,418.4,8414.62,2025-12-02 10:46:16,,,,
2025-10-01,HORECA,7,276.03,6758.48,391.38,305.21,6367.099999999999,2025-12-02 10:46:16,,,,
2025-10-01,Wholesaler,25,263.65,5898.28,463.92,302.24,5434.36,2025-12-02 10:46:16,,,,
2025-10-01,Retail Chain,10,847.32,14451.33,989.29,760.73,13462.04,2025-12-02 10:46:16,,,,
2025-10-01,Caterer,12,533.85,11106.45,910.44,557.62,10196.01,2025-12-02 10:46:16,,,,
2025-10-02,HORECA,29,1035.76,25603.85,2033.55,1393.77,23570.3,2025-12-02 10:46:16,,,,
2025-10-02,Wholesaler,10,471.35,10403.7,592.26,470.52,9811.44,2025-12-02 10:46:16,,,,
2025-10-02,Retail Chain,5,262.05,4605.84,374.47,249.96,4231.37,2025-12-02 10:46:16,,,,
2025-10-02,Caterer,6,920.23,21810.45,1223.99,1078.14,20586.46,2025-12-02 10:46:16,,,,
2025-10-03,HORECA,14,581.71,12805.81,803.85,658.64,12001.96,2025-12-02 10:46:16,,,,
2025-10-03,Wholesaler,19,705.07,13452.03,977.75,621.79,12474.28,2025-12-02 10:46:16,,,,
2025-10-03,Retail Chain,16,488.26,8719.21,569.82,400.52,8149.389999999999,2025-12-02 10:46:16,,,,
2025-10-03,Caterer,23,991.57,16476.87,1426.01,866.63,15050.859999999999,2025-12-02 10:46:16,,,,
2025-10-04,HORECA,9,880.08,19770.46,1360.66,973.9,18409.8,2025-12-02 10:46:16,,,,
2025-10-04,Wholesaler,17,983.89,19468.18,1224.27,982.58,18243.91,2025-12-02 10:46:16,,,,
2025-10-04,Retail Chain,18,622.41,11352.37,660.43,551.67,10691.94,2025-12-02 10:46:16,,,,
2025-10-04,Caterer,29,223.8,3854.87,358.22,180.98,3496.6499999999996,2025-12-02 10:46:16,,,,
2025-10-05,HORECA,14,503.06,8407.4,701.64,389.0,7705.759999999999,2025-12-02 10:46:16,,,,
2025-10-05,Wholesaler,6,233.51,5800.06,490.75,286.59,5309.31,2025-12-02 10:46:16,,,,
2025-10-05,Retail Chain,29,687.18,12658.3,1005.44,581.65,11652.859999999999,2025-12-02 10:46:16,,,,
2025-10-05,Caterer,26,376.79,8349.0,469.83,379.83,7879.17,2025-12-02 10:46:16,,,,
2025-10-06,HORECA,14,1155.05,20203.71,1379.37,1044.65,18824.34,2025-12-02 10:46:16,,,,
2025-10-06,Wholesaler,29,594.8,9815.32,724.69,497.86,9090.63,2025-12-02 10:46:16,,,,
2025-10-06,Retail Chain,19,1095.18,16769.46,1193.7,757.74,15575.759999999998,2025-12-02 10:46:16,,,,
2025-10-06,Caterer,29,1059.42,16356.85,1229.21,852.29,15127.64,2025-12-02 10:46:16,,,,
2025-10-07,HORECA,28,261.49,4288.86,231.24,205.48,4057.62,2025-12-02 10:46:16,,,,
2025-10-07,Wholesaler,9,644.77,13386.38,1233.08,685.08,12153.3,2025-12-02 10:46:16,,,,
2025-10-07,Retail Chain,13,1068.76,19680.61,1708.55,913.4,17972.06,2025-12-02 10:46:16,,,,
2025-10-07,Caterer,25,293.92,4873.16,474.25,252.41,4398.91,2025-12-02 10:46:16,,,,
2025-10-08,HORECA,18,942.62,16016.3,1224.43,739.74,14791.869999999999,2025-12-02 10:46:16,,,,
2025-10-08,Wholesaler,17,379.16,8213.67,496.84,390.98,7716.83,2025-12-02 10:46:16,,,,
2025-10-08,Retail Chain,9,778.05,18833.42,1572.01,896.03,17261.41,2025-12-02 10:46:16,,,,
2025-10-08,Caterer,24,653.0,10312.85,724.63,545.19,9588.220000000001,2025-12-02 10:46:16,,,,
2025-10-09,HORECA,28,1085.26,17470.98,1545.16,872.1,15925.82,2025-12-02 10:46:16,,,,
2025-10-09,Wholesaler,30,1104.18,19031.65,1547.63,1000.88,17484.02,2025-12-02 10:46:16,,,,
2025-10-09,Retail Chain,6,1102.15,25977.12,1992.18,1287.42,23984.94,2025-12-02 10:46:16,,,,
2025-10-09,Caterer,6,751.21,15701.13,1124.36,741.27,14576.769999999999,2025-12-02 10:46:16,,,,
2025-10-10,HORECA,12,963.86,16031.31,1490.8,729.13,14540.51,2025-12-02 10:46:16,,,,
2025-10-10,Wholesaler,25,1013.3,20051.82,1739.08,1087.97,18312.739999999998,2025-12-02 10:46:16,,,,
2025-10-10,Retail Chain,22,440.66,9600.09,828.87,506.94,8771.22,2025-12-02 10:46:16,,,,
2025-10-10,Caterer,28,1061.93,25405.72,2386.53,1284.34,23019.190000000002,2025-12-02 10:46:16,,,,
2025-10-11,HORECA,23,578.05,11365.13,970.66,615.25,10394.47,2025-12-02 10:46:16,,,,
2025-10-11,Wholesaler,28,1144.96,23450.23,1196.26,1247.22,22253.97,2025-12-02 10:46:16,,,,
2025-10-11,Retail Chain,29,623.8,10642.95,562.35,529.42,10080.6,2025-12-02 10:46:16,,,,
2025-10-11,Caterer,28,322.51,7292.13,413.21,396.75,6878.92,2025-12-02 10:46:16,,,,
2025-10-12,HORECA,15,318.06,7395.37,525.55,340.68,6869.82,2025-12-02 10:46:16,,,,
2025-10-12,Wholesaler,15,891.07,18227.65,1277.66,867.23,16949.99,2025-12-02 10:46:16,,,,
2025-10-12,Retail Chain,16,1058.55,19626.06,1589.71,888.95,18036.350000000002,2025-12-02 10:46:16,,,,
2025-10-12,Caterer,11,1198.72,22846.15,1338.42,1145.93,21507.730000000003,2025-12-02 10:46:16,,,,
2025-10-13,HORECA,18,576.97,12339.21,1055.02,630.89,11284.189999999999,2025-12-02 10:46:16,,,,
2025-10-13,Wholesaler,23,725.34,15240.48,1328.75,795.34,13911.73,2025-12-02 10:46:16,,,,
2025-10-13,Retail Chain,29,574.13,11126.09,898.21,597.82,10227.880000000001,2025-12-02 10:46:16,,,,
2025-10-13,Caterer,14,818.6,12820.49,1155.42,665.28,11665.07,2025-12-02 10:46:16,,,,
2025-10-14,HORECA,8,338.94,6268.68,565.08,318.72,5703.6,2025-12-02 10:46:16,,,,
2025-10-14,Wholesaler,27,256.88,5392.19,447.93,259.77,4944.259999999999,2025-12-02 10:46:16,,,,
2025-10-14,Retail Chain,23,1089.2,21859.95,1433.18,1001.23,20426.77,2025-12-02 10:46:16,,,,
2025-10-14,Caterer,27,1098.09,27235.21,2433.72,1395.26,24801.489999999998,2025-12-02 10:46:16,,,,
2025-10-15,HORECA,29,267.48,4066.46,344.45,209.33,3722.01,2025-12-02 10:46:16,,,,
2025-10-15,Wholesaler,10,757.87,14016.65,985.51,682.47,13031.14,2025-12-02 10:46:16,,,,
2025-10-15,Retail Chain,25,228.51,4822.43,421.78,247.47,4400.650000000001,2025-12-02 10:46:16,,,,
2025-10-15,Caterer,11,409.87,6659.25,414.58,329.27,6244.67,2025-12-02 10:46:16,,,,
2025-10-16,HORECA,29,1179.13,28428.03,1755.66,1502.23,26672.37,2025-12-02 10:46:16,,,,
2025-10-16,Wholesaler,22,711.07,16284.85,1335.61,877.46,14949.24,2025-12-02 10:46:16,,,,
2025-10-16,Retail Chain,13,742.32,16435.45,1473.05,789.61,14962.400000000001,2025-12-02 10:46:16,,,,
2025-10-16,Caterer,6,296.59,4773.52,256.19,219.06,4517.330000000001,2025-12-02 10:46:16,,,,
2025-10-17,HORECA,19,535.85,8479.09,636.13,417.96,7842.96,2025-12-02 10:46:16,,,,
2025-10-17,Wholesaler,13,238.52,4413.41,276.75,221.99,4136.66,2025-12-02 10:46:16,,,,
2025-10-17,Retail Chain,26,535.79,12038.89,929.9,589.49,11108.99,2025-12-02 10:46:16,,,,
2025-10-17,Caterer,21,1115.98,17846.6,974.33,872.43,16872.269999999997,2025-12-02 10:46:16,,,,
2025-10-18,HORECA,21,466.76,10652.75,724.61,500.73,9928.14,2025-12-02 10:46:16,,,,
2025-10-18,Wholesaler,10,750.11,17313.36,1304.83,927.48,16008.53,2025-12-02 10:46:16,,,,
2025-10-18,Retail Chain,20,768.93,11864.07,837.73,571.78,11026.34,2025-12-02 10:46:16,,,,
2025-10-18,Caterer,27,1061.03,17081.59,1658.1,826.21,15423.49,2025-12-02 10:46:16,,,,
2025-10-19,HORECA,18,320.06,5820.24,484.54,307.98,5335.7,2025-12-02 10:46:16,,,,
2025-10-19,Wholesaler,11,595.58,12348.02,1067.55,667.15,11280.470000000001,2025-12-02 10:46:16,,,,
2025-10-19,Retail Chain,13,1170.67,25815.98,2055.06,1229.51,23760.92,2025-12-02 10:46:16,,,,
2025-10-19,Caterer,17,1030.8,23313.65,2044.07,1154.9,21269.58,2025-12-02 10:46:16,,,,
2025-10-20,HORECA,15,332.48,5151.06,340.05,250.06,4811.01,2025-12-02 10:46:16,,,,
2025-10-20,Wholesaler,5,980.42,19841.15,1367.51,1035.47,18473.640000000003,2025-12-02 10:46:16,,,,
2025-10-20,Retail Chain,18,464.61,10788.13,641.4,527.37,10146.73,2025-12-02 10:46:16,,,,
2025-10-20,Caterer,26,1010.54,15745.79,1200.19,753.53,14545.6,2025-12-02 10:46:16,,,,
2025-10-21,HORECA,14,919.58,20054.44,1752.34,1037.93,18302.1,2025-12-02 10:46:16,,,,
2025-10-21,Wholesaler,27,517.02,10102.49,627.44,514.47,9475.05,2025-12-02 10:46:16,,,,
2025-10-21,Retail Chain,5,920.7,18832.44,1422.91,862.55,17409.53,2025-12-02 10:46:16,,,,
2025-10-21,Caterer,30,315.19,4897.0,444.63,256.87,4452.37,2025-12-02 10:46:16,,,,
2025-10-22,HORECA,10,937.83,15628.87,999.05,707.85,14629.820000000002,2025-12-02 10:46:16,,,,
2025-10-22,Wholesaler,24,433.02,6617.99,652.94,298.0,5965.049999999999,2025-12-02 10:46:16,,,,
2025-10-22,Retail Chain,20,1035.76,16076.91,1405.54,725.61,14671.369999999999,2025-12-02 10:46:16,,,,
2025-10-22,Caterer,13,232.5,4259.38,260.64,201.22,3998.7400000000002,2025-12-02 10:46:16,,,,
2025-10-23,HORECA,29,461.58,10309.83,969.84,530.78,9339.99,2025-12-02 10:46:16,,,,
2025-10-23,Wholesaler,17,374.75,7640.57,473.76,410.73,7166.8099999999995,2025-12-02 10:46:16,,,,
2025-10-23,Retail Chain,15,1163.59,21588.5,1827.29,992.53,19761.21,2025-12-02 10:46:16,,,,
2025-10-23,Caterer,21,821.04,20007.49,1714.92,1016.06,18292.57,2025-12-02 10:46:16,,,,
2025-10-24,HORECA,7,750.3,18560.06,1081.9,839.35,17478.16,2025-12-02 10:46:16,,,,
2025-10-24,Wholesaler,26,201.22,3663.5,297.54,186.08,3365.96,2025-12-02 10:46:16,,,,
2025-10-24,Retail Chain,9,910.11,21374.75,1178.96,1077.08,20195.79,2025-12-02 10:46:16,,,,
2025-10-24,Caterer,21,205.4,4459.43,412.96,231.34,4046.4700000000003,2025-12-02 10:46:16,,,,
2025-10-25,HORECA,19,574.08,14318.13,825.59,693.42,13492.539999999999,2025-12-02 10:46:16,,,,
2025-10-25,Wholesaler,5,618.8,14886.13,878.01,817.99,14008.119999999999,2025-12-02 10:46:16,,,,
2025-10-25,Retail Chain,6,832.54,16232.31,972.56,777.51,15259.75,2025-12-02 10:46:16,,,,
