date,store_id,total_bills,total_qty_kg,gross_sales,discount_amount,tax_amount,net_sales,created_at,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
2025-09-25,STORE_SUR_002,131,248.58,5685.19,560.17,289.23,5125.0199999999995,2025-12-02 10:42:54,,,,
2025-09-25,STORE_VDR_003,129,201.82,3877.22,250.57,176.42,3626.6499999999996,2025-12-02 10:42:54,,,,
2025-09-26,STORE_AHD_001,63,409.66,11910.71,163.26,538.82,11747.449999999999,2025-12-02 10:42:54,,,,
2025-09-26,STORE_SUR_002,99,318.55,10494.9,283.51,544.41,10211.39,2025-12-02 10:42:54,,,,
2025-09-26,STORE_VDR_003,66,134.65,3138.12,84.29,148.69,3053.83,2025-12-02 10:42:54,,,,
2025-09-27,STORE_AHD_001,105,465.32,14725.44,215.89,645.42,14509.550000000001,2025-12-02 10:42:54,,,,
2025-09-27,STORE_SUR_002,99,350.32,10612.52,265.61,488.2,10346.91,2025-12-02 10:42:54,,,,
2025-09-27,STORE_VDR_003,55,334.17,10385.79,384.89,613.63,10000.900000000001,2025-12-02 10:42:54,,,,
2025-09-28,STORE_AHD_001,119,486.08,14754.74,897.68,703.71,13857.06,2025-12-02 10:42:54,,,,
2025-09-28,STORE_SUR_002,107,394.98,16468.57,996.94,707.41,15471.63,2025-12-02 10:42:54,,,,
2025-09-28,STORE_VDR_003,118,501.34,17715.67,759.62,989.98,16956.05,2025-12-02 10:42:54,,,,
2025-09-29,STORE_AHD_001,83,423.38,6790.85,411.16,384.69,6379.6900000000005,2025-12-02 10:42:54,,,,
2025-09-29,STORE_SUR_002,128,544.84,12541.42,528.14,525.7,12013.28,2025-12-02 10:42:54,,,,
2025-09-29,STORE_VDR_003,59,367.98,10492.48,987.63,431.21,9504.85,2025-12-02 10:42:54,,,,
2025-09-30,STORE_AHD_001,140,208.9,4719.9,162.35,243.83,4557.549999999999,2025-12-02 10:42:54,,,,
2025-09-30,STORE_SUR_002,70,359.06,7528.5,236.12,409.4,7292.38,2025-12-02 10:42:54,,,,
2025-09-30,STORE_VDR_003,65,296.83,7765.57,294.89,325.44,7470.679999999999,2025-12-02 10:42:54,,,,
2025-10-01,STORE_AHD_001,90,457.16,7440.5,305.62,397.68,7134.88,2025-12-02 10:42:54,,,,
2025-10-01,STORE_SUR_002,56,491.57,10856.72,977.67,610.54,9879.05,2025-12-02 10:42:54,,,,
2025-10-01,STORE_VDR_003,103,263.12,7731.35,410.31,365.12,7321.04,2025-12-02 10:42:54,,,,
2025-10-02,STORE_AHD_001,86,319.43,9431.0,400.03,498.76,9030.97,2025-12-02 10:42:54,,,,
2025-10-02,STORE_SUR_002,57,157.53,5995.03,143.29,319.11,5851.74,2025-12-02 10:42:54,,,,
2025-10-02,STORE_VDR_003,68,211.08,4394.62,365.61,196.23,4029.0099999999998,2025-12-02 10:42:54,,,,
2025-10-03,STORE_AHD_001,117,507.14,15423.42,222.5,827.86,15200.92,2025-12-02 10:42:54,,,,
2025-10-03,STORE_SUR_002,51,267.24,9691.26,938.82,520.06,8752.44,2025-12-02 10:42:54,,,,
2025-10-03,STORE_VDR_003,73,167.79,5992.9,337.32,279.74,5655.58,2025-12-02 10:42:54,,,,
2025-10-04,STORE_AHD_001,50,197.9,5415.5,330.29,291.92,5085.21,2025-12-02 10:42:54,,,,
2025-10-04,STORE_SUR_002,77,520.93,14029.84,1191.38,578.51,12838.46,2025-12-02 10:42:54,,,,
2025-10-04,STORE_VDR_003,132,322.42,9033.06,344.81,470.31,8688.25,2025-12-02 10:42:54,,,,
2025-10-05,STORE_AHD_001,57,506.34,10262.15,910.04,603.48,9352.11,2025-12-02 10:42:54,,,,
2025-10-05,STORE_SUR_002,71,186.97,6857.04,510.47,274.37,6346.57,2025-12-02 10:42:54,,,,
2025-10-05,STORE_VDR_003,142,277.46,10623.36,953.25,617.54,9670.11,2025-12-02 10:42:54,,,,
2025-10-06,STORE_AHD_001,138,368.41,12188.11,706.48,514.63,11481.630000000001,2025-12-02 10:42:54,,,,
2025-10-06,STORE_SUR_002,143,407.01,12420.86,1043.41,587.28,11377.45,2025-12-02 10:42:54,,,,
2025-10-06,STORE_VDR_003,146,490.98,11886.73,723.07,568.23,11163.66,2025-12-02 10:42:54,,,,
2025-10-07,STORE_AHD_001,46,430.39,6563.55,196.75,360.11,6366.8,2025-12-02 10:42:54,,,,
2025-10-07,STORE_SUR_002,64,394.91,13208.78,1090.68,692.9,12118.1,2025-12-02 10:42:54,,,,
2025-10-07,STORE_VDR_003,104,328.59,12863.33,479.84,548.21,12383.49,2025-12-02 10:42:54,,,,
2025-10-08,STORE_AHD_001,93,451.5,13243.49,785.77,746.19,12457.72,2025-12-02 10:42:54,,,,
2025-10-08,STORE_SUR_002,133,446.51,16906.84,303.19,835.6,16603.65,2025-12-02 10:42:54,,,,
2025-10-08,STORE_VDR_003,90,355.68,7299.84,640.56,393.31,6659.280000000001,2025-12-02 10:42:54,,,,
2025-10-09,STORE_AHD_001,146,524.55,16580.58,539.29,745.08,16041.29,2025-12-02 10:42:54,,,,
2025-10-09,STORE_SUR_002,99,526.6,13673.61,1236.24,613.93,12437.37,2025-12-02 10:42:54,,,,
2025-10-09,STORE_VDR_003,43,248.11,6588.25,344.52,357.01,6243.73,2025-12-02 10:42:54,,,,
2025-10-10,STORE_AHD_001,98,300.4,9378.86,173.64,557.67,9205.220000000001,2025-12-02 10:42:54,,,,
2025-10-10,STORE_SUR_002,145,343.65,9516.69,617.37,385.57,8899.32,2025-12-02 10:42:54,,,,
2025-10-10,STORE_VDR_003,45,227.78,4590.96,188.34,199.07,4402.62,2025-12-02 10:42:54,,,,
2025-10-11,STORE_AHD_001,74,300.63,7955.66,526.4,377.95,7429.26,2025-12-02 10:42:54,,,,
2025-10-11,STORE_SUR_002,103,403.96,13645.91,1197.8,777.12,12448.11,2025-12-02 10:42:54,,,,
2025-10-11,STORE_VDR_003,110,383.24,11991.8,606.32,598.49,11385.48,2025-12-02 10:42:54,,,,
2025-10-12,STORE_AHD_001,91,381.52,7705.39,105.24,456.01,7600.150000000001,2025-12-02 10:42:54,,,,
2025-10-12,STORE_SUR_002,121,349.0,12257.03,1199.57,624.45,11057.460000000001,2025-12-02 10:42:54,,,,
2025-10-12,STORE_VDR_003,65,225.82,6243.72,183.73,278.93,6059.990000000001,2025-12-02 10:42:54,,,,
2025-10-13,STORE_AHD_001,98,446.54,7235.63,257.67,432.4,6977.96,2025-12-02 10:42:54,,,,
2025-10-13,STORE_SUR_002,53,445.37,11353.15,307.13,663.93,11046.02,2025-12-02 10:42:54,,,,
2025-10-13,STORE_VDR_003,110,430.78,9294.05,805.81,417.68,8488.24,2025-12-02 10:42:54,,,,
2025-10-14,STORE_AHD_001,102,341.87,10223.56,741.35,598.94,9482.21,2025-12-02 10:42:54,,,,
2025-10-14,STORE_SUR_002,52,322.27,10345.9,854.33,523.5,9491.57,2025-12-02 10:42:54,,,,
2025-10-14,STORE_VDR_003,133,306.97,7651.35,331.59,360.24,7319.76,2025-12-02 10:42:54,,,,
2025-10-15,STORE_AHD_001,110,415.82,6725.21,180.25,350.47,6544.96,2025-12-02 10:42:54,,,,
2025-10-15,STORE_SUR_002,79,330.06,11915.57,172.14,711.31,11743.43,2025-12-02 10:42:54,,,,
2025-10-15,STORE_VDR_003,43,390.69,13161.52,972.29,677.61,12189.23,2025-12-02 10:42:54,,,,
2025-10-16,STORE_AHD_001,50,411.15,10079.42,301.92,533.24,9777.5,2025-12-02 10:42:54,,,,
2025-10-16,STORE_SUR_002,74,281.31,7087.39,275.83,286.26,6811.56,2025-12-02 10:42:54,,,,
2025-10-16,STORE_VDR_003,70,490.61,19307.53,1841.35,1079.9,17466.18,2025-12-02 10:42:54,,,,
2025-10-17,STORE_AHD_001,108,170.08,5837.46,71.39,273.81,5766.07,2025-12-02 10:42:54,,,,
2025-10-17,STORE_SUR_002,104,440.54,12384.36,629.4,739.73,11754.960000000001,2025-12-02 10:42:54,,,,
2025-10-17,STORE_VDR_003,97,462.19,17950.19,1048.41,1041.13,16901.78,2025-12-02 10:42:54,,,,
2025-10-18,STORE_AHD_001,86,541.88,12559.11,1100.1,551.72,11459.01,2025-12-02 10:42:54,,,,
2025-10-18,STORE_SUR_002,136,439.52,16503.86,477.85,837.28,16026.01,2025-12-02 10:42:54,,,,
2025-10-18,STORE_VDR_003,125,394.37,11146.9,495.08,645.69,10651.82,2025-12-02 10:42:54,,,,
2025-10-19,STORE_AHD_001,125,374.09,12726.58,310.85,542.28,12415.73,2025-12-02 10:42:54,,,,
2025-10-19,STORE_SUR_002,131,522.66,13847.99,778.95,676.84,13069.039999999999,2025-12-02 10:42:54,,,,
2025-10-19,STORE_VDR_003,141,294.89,5354.46,365.45,319.83,4989.01,2025-12-02 10:42:54,,,,
2025-10-20,STORE_AHD_001,75,221.93,5271.29,99.08,306.43,5172.21,2025-12-02 10:42:54,,,,
2025-10-20,STORE_SUR_002,147,133.05,3339.07,249.34,147.1,3089.73,2025-12-02 10:42:54,,,,
2025-10-20,STORE_VDR_003,99,244.14,7027.92,275.39,347.67,6752.53,2025-12-02 10:42:54,,,,
2025-10-21,STORE_AHD_001,73,424.44,12337.7,1115.54,689.07,11222.16,2025-12-02 10:42:54,,,,
2025-10-21,STORE_SUR_002,70,302.67,11285.2,344.06,597.18,10941.140000000001,2025-12-02 10:42:54,,,,
2025-10-21,STORE_VDR_003,56,255.99,4871.11,401.1,236.79,4470.009999999999,2025-12-02 10:42:54,,,,
2025-10-22,STORE_AHD_001,47,175.13,3262.11,262.8,160.37,2999.31,2025-12-02 10:42:54,,,,
2025-10-22,STORE_SUR_002,109,516.98,17274.81,709.98,825.47,16564.83,2025-12-02 10:42:54,,,,
2025-10-22,STORE_VDR_003,54,317.8,8409.03,702.81,387.68,7706.220000000001,2025-12-02 10:42:54,,,,
2025-10-23,STORE_AHD_001,115,458.58,15075.56,1021.84,851.12,14053.72,2025-12-02 10:42:54,,,,
2025-10-23,STORE_SUR_002,137,166.31,3688.97,84.26,220.11,3604.7099999999996,2025-12-02 10:42:54,,,,
2025-10-23,STORE_VDR_003,122,265.55,8825.99,183.39,383.64,8642.6,2025-12-02 10:42:54,,,,
2025-10-24,STORE_AHD_001,129,278.22,7390.72,216.92,434.4,7173.8,2025-12-02 10:42:54,,,,
2025-10-24,STORE_SUR_002,126,134.12,3251.26,75.95,145.02,3175.3100000000004,2025-12-02 10:42:54,,,,
2025-10-24,STORE_VDR_003,66,288.18,5848.75,438.91,247.51,5409.84,2025-12-02 10:42:54,,,,
2025-10-25,STORE_AHD_001,52,407.86,7435.74,92.93,331.77,7342.8099999999995,2025-12-02 10:42:54,,,,
2025-10-25,STORE_SUR_002,119,304.14,7744.51,123.33,313.34,7621.18,2025-12-02 10:42:54,,,,
2025-10-25,STORE_VDR_003,61,376.84,12665.12,821.91,596.05,11843.210000000001,2025-12-02 10:42:54,,,,
2025-10-26,STORE_AHD_001,134,502.38,12493.59,628.41,695.27,11865.18,2025-12-02 10:42:54,,,,
2025-10-26,STORE_SUR_002,121,260.11,6537.54,208.85,348.44,6328.69,2025-12-02 10:42:54,,,,
2025-10-26,STORE_VDR_003,104,323.56,11754.32,716.06,606.53,11038.26,2025-12-02 10:42:54,,,,
2025-10-27,STORE_AHD_001,87,393.01,6499.34,530.79,369.29,5968.55,2025-12-02 10:42:54,,,,
2025-10-27,STORE_SUR_002,103,490.38,18046.71,1109.94,941.49,16936.77,2025-12-02 10:42:54,,,,
2025-10-27,STORE_VDR_003,122,228.89,8019.2,375.41,328.41,7643.79,2025-12-02 10:42:54,,,,
2025-10-28,STORE_AHD_001,75,365.67,11718.19,1122.28,494.06,10595.91,2025-12-02 10:42:54,,,,
2025-10-28,STORE_SUR_002,94,515.67,12587.79,1073.76,646.59,11514.03,2025-12-02 10:42:54,,,,
2025-10-28,STORE_VDR_003,69,221.69,6283.61,533.96,337.39,5749.65,2025-12-02 10:42:54,,,,
2025-10-29,STORE_AHD_001,106,141.48,2795.13,75.0,119.43,2720.13,2025-12-02 10:42:54,,,,
2025-10-29,STORE_SUR_002,117,342.95,10014.79,759.66,492.78,9255.130000000001,2025-12-02 10:42:54,,,,
2025-10-29,STORE_VDR_003,71,467.33,16035.11,1212.95,790.18,14822.16,2025-12-02 10:42:54,,,,
2025-10-30,STORE_AHD_001,79,290.24,9506.58,214.7,551.3,9291.88,2025-12-02 10:42:54,,,,
2025-10-30,STORE_SUR_002,43,346.28,10563.36,479.52,598.64,10083.84,2025-12-02 10:42:54,,,,
2025-10-30,STORE_VDR_003,149,430.58,15638.48,1390.8,628.16,14247.68,2025-12-02 10:42:54,,,,
2025-10-31,STORE_AHD_001,115,509.86,8097.19,702.35,469.57,7394.839999999999,2025-12-02 10:42:54,,,,
2025-10-31,STORE_SUR_002,94,243.63,9062.64,669.29,433.77,8393.349999999999,2025-12-02 10:42:54,,,,
2025-10-31,STORE_VDR_003,80,122.27,4542.16,176.18,244.8,4365.98,2025-12-02 10:42:54,,,,
2025-11-01,STORE_AHD_001,148,482.39,11856.41,1116.62,658.98,10739.79,2025-12-02 10:42:54,,,,
2025-11-01,STORE_SUR_002,141,400.8,13754.91,1304.96,758.39,12449.95,2025-12-02 10:42:54,,,,
2025-11-01,STORE_VDR_003,116,519.76,14113.76,425.99,640.92,13687.77,2025-12-02 10:42:54,,,,
2025-11-02,STORE_AHD_001,97,334.75,10446.24,439.0,626.22,10007.24,2025-12-02 10:42:54,,,,
2025-11-02,STORE_SUR_002,80,194.48,8619.13,709.57,404.32,7909.5599999999995,2025-12-02 10:42:54,,,,
2025-11-02,STORE_VDR_003,105,151.86,2923.79,257.11,140.74,2666.68,2025-12-02 10:42:54,,,,
2025-11-03,STORE_AHD_001,91,179.73,4119.97,190.43,165.44,3929.5400000000004,2025-12-02 10:42:54,,,,
2025-11-03,STORE_SUR_002,127,339.4,9393.75,626.13,524.27,8767.62,2025-12-02 10:42:54,,,,
2025-11-03,STORE_VDR_003,135,494.68,12828.01,1151.67,720.71,11676.34,2025-12-02 10:42:54,,,,
2025-11-04,STORE_AHD_001,128,482.47,9280.88,294.05,419.23,8986.83,2025-12-02 10:42:54,,,,
2025-11-04,STORE_SUR_002,83,438.81,12959.06,463.19,768.33,12495.869999999999,2025-12-02 10:42:54,,,,
2025-11-04,STORE_VDR_003,98,302.18,11115.27,1016.46,642.18,10098.810000000001,2025-12-02 10:42:54,,,,
2025-11-05,STORE_AHD_001,138,216.74,6340.05,302.89,353.96,6037.16,2025-12-02 10:42:54,,,,
2025-11-05,STORE_SUR_002,79,306.42,8910.36,614.11,494.81,8296.25,2025-12-02 10:42:54,,,,
2025-11-05,STORE_VDR_003,120,160.64,3700.49,247.7,170.61,3452.79,2025-12-02 10:42:54,,,,
2025-11-06,STORE_AHD_001,130,525.16,14283.73,530.43,673.67,13753.3,2025-12-02 10:42:54,,,,
2025-11-06,STORE_SUR_002,79,533.29,22165.16,1546.91,892.51,20618.25,2025-12-02 10:42:54,,,,
2025-11-06,STORE_VDR_003,134,214.35,8480.3,123.11,371.4,8357.189999999999,2025-12-02 10:42:54,,,,
2025-11-07,STORE_AHD_001,54,531.59,17695.4,1090.57,795.97,16604.83,2025-12-02 10:42:54,,,,
2025-11-07,STORE_SUR_002,130,232.65,4849.33,102.68,257.96,4746.65,2025-12-02 10:42:54,,,,
2025-11-07,STORE_VDR_003,66,512.53,17401.94,380.08,898.57,17021.859999999997,2025-12-02 10:42:54,,,,
2025-11-08,STORE_AHD_001,97,431.09,13278.77,317.02,581.38,12961.75,2025-12-02 10:42:54,,,,
2025-11-08,STORE_SUR_002,58,332.93,10031.45,594.56,549.2,9436.890000000001,2025-12-02 10:42:54,,,,
2025-11-08,STORE_VDR_003,42,243.1,7788.89,601.56,375.65,7187.33,2025-12-02 10:42:54,,,,
2025-11-09,STORE_AHD_001,54,545.65,12529.55,542.5,522.31,11987.05,2025-12-02 10:42:54,,,,
2025-11-09,STORE_SUR_002,79,321.54,8282.83,665.75,425.35,7617.08,2025-12-02 10:42:54,,,,
2025-11-09,STORE_VDR_003,113,140.48,4796.52,254.61,254.89,4541.910000000001,2025-12-02 10:42:54,,,,
2025-11-10,STORE_AHD_001,72,368.06,11809.51,627.4,673.92,11182.11,2025-12-02 10:42:54,,,,
2025-11-10,STORE_SUR_002,81,306.68,11842.75,864.87,624.77,10977.88,2025-12-02 10:42:54,,,,
2025-11-10,STORE_VDR_003,141,490.32,14117.5,833.12,824.77,13284.38,2025-12-02 10:42:54,,,,
2025-11-11,STORE_AHD_001,147,289.78,8531.69,205.15,506.52,8326.54,2025-12-02 10:42:54,,,,
2025-11-11,STORE_SUR_002,137,371.1,15151.64,815.33,796.95,14336.31,2025-12-02 10:42:54,,,,
2025-11-11,STORE_VDR_003,55,235.57,8211.54,609.79,477.28,7601.750000000001,2025-12-02 10:42:54,,,,
2025-11-12,STORE_AHD_001,138,432.1,10798.57,569.98,487.94,10228.59,2025-12-02 10:42:54,,,,
2025-11-12,STORE_SUR_002,81,358.6,12057.47,527.71,534.74,11529.759999999998,2025-12-02 10:42:54,,,,
2025-11-12,STORE_VDR_003,40,322.13,8401.16,592.63,416.63,7808.53,2025-12-02 10:42:54,,,,
2025-11-13,STORE_AHD_001,116,429.97,13516.22,522.07,645.72,12994.15,2025-12-02 10:42:54,,,,
2025-11-13,STORE_SUR_002,119,186.62,4370.04,213.86,228.95,4156.18,2025-12-02 10:42:54,,,,
2025-11-13,STORE_VDR_003,85,159.04,4286.49,117.08,215.55,4169.41,2025-12-02 10:42:54,,,,
2025-11-14,STORE_AHD_001,133,461.37,10964.11,153.31,470.31,10810.800000000001,2025-12-02 10:42:54,,,,
2025-11-14,STORE_SUR_002,100,223.35,9726.75,229.8,496.97,9496.95,2025-12-02 10:42:54,,,,
2025-11-14,STORE_VDR_003,117,210.97,5689.08,180.91,275.26,5508.17,2025-12-02 10:42:54,,,,
2025-11-15,STORE_AHD_001,101,526.57,12177.21,284.34,528.02,11892.869999999999,2025-12-02 10:42:54,,,,
2025-11-15,STORE_SUR_002,111,486.54,18449.11,466.03,870.23,17983.08,2025-12-02 10:42:54,,,,
2025-11-15,STORE_VDR_003,55,463.29,17713.34,449.2,950.19,17264.14,2025-12-02 10:42:54,,,,
2025-11-16,STORE_AHD_001,142,443.98,8011.36,634.26,402.9,7377.099999999999,2025-12-02 10:42:54,,,,
2025-11-16,STORE_SUR_002,101,457.79,12785.96,715.66,565.15,12070.3,2025-12-02 10:42:54,,,,
2025-11-16,STORE_VDR_003,62,206.66,4873.67,220.66,208.07,4653.01,2025-12-02 10:42:54,,,,
2025-11-17,STORE_AHD_001,93,352.51,9275.44,477.44,438.58,8798.0,2025-12-02 10:42:54,,,,
2025-11-17,STORE_SUR_002,90,280.96,11685.96,290.27,519.95,11395.689999999999,2025-12-02 10:42:54,,,,
2025-11-17,STORE_VDR_003,90,336.76,10395.18,1009.15,445.46,9386.03,2025-12-02 10:42:54,,,,
2025-11-18,STORE_AHD_001,85,234.47,8038.02,716.28,388.81,7321.740000000001,2025-12-02 10:42:54,,,,
2025-11-18,STORE_SUR_002,130,313.44,7145.89,642.0,344.2,6503.89,2025-12-02 10:42:54,,,,
2025-11-18,STORE_VDR_003,55,210.92,6227.57,608.82,329.09,5618.75,2025-12-02 10:42:54,,,,
2025-11-19,STORE_AHD_001,106,193.25,6051.06,480.37,360.36,5570.6900000000005,2025-12-02 10:42:54,,,,
2025-11-19,STORE_SUR_002,105,452.54,18415.69,940.97,1056.92,17474.719999999998,2025-12-02 10:42:54,,,,
2025-11-19,STORE_VDR_003,117,344.7,6639.42,435.72,320.56,6203.7,2025-12-02 10:42:54,,,,
2025-11-20,STORE_AHD_001,46,528.37,12520.13,500.77,729.49,12019.359999999999,2025-12-02 10:42:54,,,,
2025-11-20,STORE_SUR_002,91,393.4,9997.18,170.4,590.81,9826.78,2025-12-02 10:42:54,,,,
2025-11-20,STORE_VDR_003,112,202.69,6387.43,457.54,358.38,5929.89,2025-12-02 10:42:54,,,,
2025-11-21,STORE_AHD_001,42,348.77,10999.16,308.71,512.01,10690.45,2025-12-02 10:42:54,,,,
2025-11-21,STORE_SUR_002,92,298.94,11285.51,613.62,613.81,10671.89,2025-12-02 10:42:54,,,,
2025-11-21,STORE_VDR_003,126,283.0,6989.18,560.58,385.83,6428.6,2025-12-02 10:42:54,,,,
2025-11-22,STORE_AHD_001,64,410.83,13188.87,888.21,750.56,12300.66,2025-12-02 10:42:54,,,,
2025-11-22,STORE_SUR_002,48,540.38,11911.23,136.09,478.37,11775.14,2025-12-02 10:42:54,,,,
2025-11-22,STORE_VDR_003,142,213.73,5762.24,536.98,264.84,5225.26,2025-12-02 10:42:54,,,,
2025-11-23,STORE_AHD_001,70,358.94,8005.26,224.73,428.46,7780.530000000001,2025-12-02 10:42:54,,,,
2025-11-23,STORE_SUR_002,44,337.4,12371.35,776.86,671.77,11594.49,2025-12-02 10:42:54,,,,
2025-11-23,STORE_VDR_003,70,285.03,10549.47,917.93,527.49,9631.539999999999,2025-12-02 10:42:54,,,,
2025-11-24,STORE_AHD_001,48,374.36,6523.63,421.76,358.95,6101.87,2025-12-02 10:42:54,,,,
2025-11-24,STORE_SUR_002,128,261.66,9837.96,872.67,405.99,8965.289999999999,2025-12-02 10:42:54,,,,
2025-11-24,STORE_VDR_003,119,395.13,14009.29,1324.46,632.11,12684.830000000002,2025-12-02 10:42:54,,,,
2025-11-25,STORE_AHD_001,116,393.37,12835.93,588.28,721.56,12247.65,2025-12-02 10:42:54,,,,
2025-11-25,STORE_SUR_002,57,308.44,9706.57,774.4,578.82,8932.17,2025-12-02 10:42:54,,,,
2025-11-25,STORE_VDR_003,116,297.17,8470.26,232.99,502.6,8237.27,2025-12-02 10:42:54,,,,
2025-11-26,STORE_AHD_001,87,439.13,11790.73,881.38,536.39,10909.35,2025-12-02 10:42:54,,,,
2025-11-26,STORE_SUR_002,134,283.18,9094.37,597.3,430.66,8497.070000000002,2025-12-02 10:42:54,,,,
2025-11-26,STORE_VDR_003,81,514.67,11969.22,648.2,652.78,11321.019999999999,2025-12-02 10:42:54,,,,
2025-11-27,STORE_AHD_001,83,365.16,9863.75,442.61,572.22,9421.14,2025-12-02 10:42:54,,,,
2025-11-27,STORE_SUR_002,54,250.54,10409.35,370.17,556.49,10039.18,2025-12-02 10:42:54,,,,
2025-11-27,STORE_VDR_003,132,367.52,10969.83,332.53,509.13,10637.3,2025-12-02 10:42:54,,,,
2025-11-28,STORE_AHD_001,57,123.08,3395.62,50.16,189.93,3345.46,2025-12-02 10:42:54,,,,
2025-11-28,STORE_SUR_002,116,185.11,7931.18,370.45,432.82,7560.7300000000005,2025-12-02 10:42:54,,,,
2025-11-28,STORE_VDR_003,90,351.91,11334.69,1005.06,513.73,10329.630000000001,2025-12-02 10:42:54,,,,
2025-11-29,STORE_AHD_001,82,501.19,11511.71,383.9,497.04,11127.81,2025-12-02 10:42:54,,,,
2025-11-29,STORE_SUR_002,142,464.95,18688.96,934.98,898.66,17753.98,2025-12-02 10:42:54,,,,
2025-11-29,STORE_VDR_003,93,479.81,17540.54,619.18,796.71,16921.36,2025-12-02 10:42:54,,,,
2025-11-30,STORE_AHD_001,57,467.37,10774.43,925.02,645.33,9849.41,2025-12-02 10:42:54,,,,
2025-11-30,STORE_SUR_002,135,300.13,9786.33,205.34,472.77,9580.99,2025-12-02 10:42:54,,,,
2025-11-30,STORE_VDR_003,118,227.33,7379.84,585.21,324.74,6794.63,2025-12-02 10:42:54,,,,
2025-12-01,STORE_AHD_001,71,410.86,11482.38,1135.17,520.99,10347.21,2025-12-02 10:42:54,,,,
2025-12-01,STORE_SUR_002,95,466.16,18921.2,1705.11,908.4,17216.09,2025-12-02 10:42:54,,,,
2025-12-01,STORE_VDR_003,105,191.92,3734.95,266.93,155.56,3468.02,2025-12-02 10:42:54,,,,
2025-12-02,STORE_AHD_001,128,176.85,5572.29,240.37,331.36,5331.92,2025-12-02 10:42:54,,,,
2025-12-02,STORE_SUR_002,93,286.04,6825.11,637.28,276.98,6187.83,2025-12-02 10:42:54,,,,
2025-12-02,STORE_VDR_003,95,505.87,14991.52,898.32,689.58,14093.2,2025-12-02 10:42:54,,,,
2025-12-03,STORE_AHD_001,121,192.52,5279.36,435.7,217.04,4843.66,2025-12-02 10:42:54,,,,
2025-12-03,STORE_SUR_002,109,195.06,4811.5,320.78,271.18,4490.72,2025-12-02 10:42:54,,,,
2025-12-03,STORE_VDR_003,41,491.77,15585.67,894.38,693.88,14691.29,2025-12-02 10:42:54,,,,
2025-12-04,STORE_AHD_001,112,285.12,7101.38,583.71,414.19,6517.67,2025-12-02 10:42:54,,,,
2025-12-04,STORE_SUR_002,147,444.4,17897.47,930.76,772.82,16966.710000000003,2025-12-02 10:42:54,,,,
2025-12-04,STORE_VDR_003,138,504.82,9286.43,280.33,436.99,9006.1,2025-12-02 10:42:54,,,,
2025-12-05,STORE_AHD_001,107,381.92,9295.88,701.37,389.17,8594.509999999998,2025-12-02 10:42:54,,,,
2025-12-05,STORE_SUR_002,100,463.33,10566.57,721.59,543.33,9844.98,2025-12-02 10:42:54,,,,
2025-12-05,STORE_VDR_003,113,390.63,7539.65,501.91,449.06,7037.74,2025-12-02 10:42:54,,,,
2025-12-06,STORE_AHD_001,98,197.56,6157.76,202.61,272.59,5955.150000000001,2025-12-02 10:42:54,,,,
2025-12-06,STORE_SUR_002,133,407.01,11071.72,576.2,557.48,10495.519999999999,2025-12-02 10:42:54,,,,
2025-12-06,STORE_VDR_003,132,313.11,6308.78,439.04,262.43,5869.74,2025-12-02 10:42:54,,,,
2025-12-07,STORE_AHD_001,147,423.59,10827.68,728.58,640.12,10099.1,2025-12-02 10:42:54,,,,
2025-12-07,STORE_SUR_002,76,396.37,16028.36,971.27,903.89,15057.09,2025-12-02 10:42:54,,,,
2025-12-07,STORE_VDR_003,115,239.0,5483.18,520.85,317.25,4962.33,2025-12-02 10:42:54,,,,
2025-12-08,STORE_AHD_001,127,263.66,8275.52,642.76,445.95,7632.76,2025-12-02 10:42:54,,,,
2025-12-08,STORE_SUR_002,141,167.37,4364.46,262.46,190.21,4102.0,2025-12-02 10:42:54,,,,
2025-12-08,STORE_VDR_003,130,188.83,5861.74,496.11,311.57,5365.63,2025-12-02 10:42:54,,,,
2025-12-09,STORE_AHD_001,60,514.26,11702.82,758.09,607.51,10944.73,2025-12-02 10:42:54,,,,
2025-12-09,STORE_SUR_002,144,510.33,20362.4,714.71,1071.24,19647.690000000002,2025-12-02 10:42:54,,,,
2025-12-09,STORE_VDR_003,100,311.61,10957.78,333.04,482.28,10624.74,2025-12-02 10:42:54,,,,
2025-12-10,STORE_AHD_001,82,398.08,9212.62,597.09,482.15,8615.53,2025-12-02 10:42:54,,,,
2025-12-10,STORE_SUR_002,90,254.48,6946.33,681.13,392.04,6265.2,2025-12-02 10:42:54,,,,
2025-12-10,STORE_VDR_003,105,462.84,8849.6,814.82,449.41,8034.780000000001,2025-12-02 10:42:54,,,,
2025-12-11,STORE_AHD_001,89,245.73,3729.34,267.3,222.8,3462.04,2025-12-02 10:42:54,,,,
2025-12-11,STORE_SUR_002,60,467.09,16871.65,1247.93,832.61,15623.720000000001,2025-12-02 10:42:54,,,,
2025-12-11,STORE_VDR_003,50,192.16,5176.27,390.67,290.73,4785.6,2025-12-02 10:42:54,,,,
2025-12-12,STORE_AHD_001,122,493.75,15543.79,556.47,909.39,14987.320000000002,2025-12-02 10:42:54,,,,
2025-12-12,STORE_SUR_002,75,326.99,9885.89,263.48,557.88,9622.41,2025-12-02 10:42:54,,,,
2025-12-12,STORE_VDR_003,68,467.57,10083.22,465.41,595.83,9617.81,2025-12-02 10:42:54,,,,
